AccountID,AccountName,Region,ClusterName,ClusterVersion,InstanceID,Current_AMI_ID,Current_AMI_Publication_Date,AMI_Age,OS_Version,InstanceType,NodeState,NodeUptime,Latest_AMI_ID,New_AMI_Publication_Date,PatchPendingStatus,NodeReadinessStatus,Cluster_Compliance
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-0a0b918aa6e736b77,ami-02382489c95ee1382,2025-11-20,83 days,Amazon Linux 2023,m7i-flex.2xlarge,running,62 days 17 hours,ami-0297916cef61076f8,2026-01-29,True,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-0cf8fa001d369867f,ami-02382489c95ee1382,2025-11-20,83 days,Amazon Linux 2023,m7i-flex.2xlarge,running,62 days 17 hours,ami-0297916cef61076f8,2026-01-29,True,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-0881d821b682cde2e,ami-02382489c95ee1382,2025-11-20,83 days,Amazon Linux 2023,m6a.large,running,0 days 0 hours,ami-0297916cef61076f8,2026-01-29,True,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-03e8321cac5aa48cc,ami-02382489c95ee1382,2025-11-20,83 days,Amazon Linux 2023,m5.8xlarge,running,62 days 16 hours,ami-0297916cef61076f8,2026-01-29,True,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-0014f337110a47e7c,ami-02382489c95ee1382,2025-11-20,83 days,Amazon Linux 2023,m5a.4xlarge,running,57 days 15 hours,ami-0297916cef61076f8,2026-01-29,True,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-0bed36be34bb0d8db,ami-02382489c95ee1382,2025-11-20,83 days,Amazon Linux 2023,r6i.large,running,8 days 20 hours,ami-0297916cef61076f8,2026-01-29,True,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-09a74140af910e65e,ami-02382489c95ee1382,2025-11-20,83 days,Amazon Linux 2023,m7i-flex.2xlarge,running,62 days 19 hours,ami-0297916cef61076f8,2026-01-29,True,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-0f39f32f588d1a7c8,ami-02382489c95ee1382,2025-11-20,83 days,Amazon Linux 2023,m7i-flex.2xlarge,running,62 days 19 hours,ami-0297916cef61076f8,2026-01-29,True,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-0143ae4a2cece3e2d,ami-02382489c95ee1382,2025-11-20,83 days,Amazon Linux 2023,m5.8xlarge,running,62 days 16 hours,ami-0297916cef61076f8,2026-01-29,True,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-02ed276344e9957bd,ami-02382489c95ee1382,2025-11-20,83 days,Amazon Linux 2023,r6i.large,running,0 days 1 hours,ami-0297916cef61076f8,2026-01-29,True,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-08ea13d1cecffdc27,ami-02382489c95ee1382,2025-11-20,83 days,Amazon Linux 2023,m6a.2xlarge,running,0 days 4 hours,ami-0297916cef61076f8,2026-01-29,True,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-084f57d613d151640,ami-02382489c95ee1382,2025-11-20,83 days,Amazon Linux 2023,m5.2xlarge,running,57 days 15 hours,ami-0297916cef61076f8,2026-01-29,True,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-099c6638cd016b04e,ami-02382489c95ee1382,2025-11-20,83 days,Amazon Linux 2023,m6a.xlarge,running,0 days 4 hours,ami-0297916cef61076f8,2026-01-29,True,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-0d440f5a0e3390885,ami-02382489c95ee1382,2025-11-20,83 days,Amazon Linux 2023,r4.2xlarge,running,0 days 0 hours,ami-0297916cef61076f8,2026-01-29,True,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-0ff0398dcdc46ac52,ami-02382489c95ee1382,2025-11-20,83 days,Amazon Linux 2023,m5a.large,running,0 days 23 hours,ami-0297916cef61076f8,2026-01-29,True,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-036b7c3e4ab40fe7c,ami-02382489c95ee1382,2025-11-20,83 days,Amazon Linux 2023,r4.large,running,0 days 20 hours,ami-0297916cef61076f8,2026-01-29,True,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-02c563c01e5c52a3c,ami-02382489c95ee1382,2025-11-20,83 days,Amazon Linux 2023,m5a.xlarge,running,0 days 4 hours,ami-0297916cef61076f8,2026-01-29,True,N/A,1
874823723256,m2iam,us-east-1,modmed-dbstage-global-eks,1.34,i-0dc4643aa3a0eafff,ami-02382489c95ee1382,2025-11-20,83 days,Amazon Linux 2023,r6i.large,running,0 days 0 hours,ami-0297916cef61076f8,2026-01-29,True,N/A,1
556664958801,556664958801,us-east-2,modmed-mmpay-stg-global-eks,1.34,i-0fe1b3a0d0092cfe1,ami-0341c526b47eb5b86,2025-11-20,83 days,Amazon Linux 2023,m5.2xlarge,running,64 days 14 hours,ami-06166778931250224,2026-02-10,True,N/A,1
556664958801,556664958801,us-east-2,modmed-mmpay-stg-global-eks,1.34,i-08840d6cfa90d3345,ami-0341c526b47eb5b86,2025-11-20,83 days,Amazon Linux 2023,m5.2xlarge,running,64 days 14 hours,ami-06166778931250224,2026-02-10,True,N/A,1
556664958801,556664958801,us-east-2,modmed-mmpay-stg-global-eks,1.34,i-006121f9207d5c5db,ami-0341c526b47eb5b86,2025-11-20,83 days,Amazon Linux 2023,m5.2xlarge,running,2 days 7 hours,ami-06166778931250224,2026-02-10,True,N/A,1
556664958801,556664958801,us-east-2,modmed-mmpay-stg-global-eks,1.34,i-00a29c4237029737d,ami-0341c526b47eb5b86,2025-11-20,83 days,Amazon Linux 2023,m5.2xlarge,running,2 days 7 hours,ami-06166778931250224,2026-02-10,True,N/A,1
556664958801,556664958801,us-east-2,modmed-mmpay-stg-global-eks,1.34,i-003a30e14b245642d,ami-0341c526b47eb5b86,2025-11-20,83 days,Amazon Linux 2023,m5.2xlarge,running,4 days 18 hours,ami-06166778931250224,2026-02-10,True,N/A,1
556664958801,556664958801,us-east-2,modmed-mmpay-stg-global-eks,1.34,i-0a2144f6135db1b88,ami-0341c526b47eb5b86,2025-11-20,83 days,Amazon Linux 2023,m5.2xlarge,running,4 days 18 hours,ami-06166778931250224,2026-02-10,True,N/A,1
556664958801,556664958801,us-east-2,modmed-mmpay-stg-global-eks,1.34,i-097d3b7087c8ca570,ami-0341c526b47eb5b86,2025-11-20,83 days,Amazon Linux 2023,m5.2xlarge,running,15 days 5 hours,ami-06166778931250224,2026-02-10,True,N/A,1
170478468157,mmpay-prod,us-east-1,modmed-mmpay-prod-global-eks,1.34,i-0c9427a072ead87fa,ami-0099aec4d692cdf66,2025-10-08,127 days,Amazon Linux 2023,m5.2xlarge,running,113 days 7 hours,ami-0297916cef61076f8,2026-01-29,True,N/A,1
170478468157,mmpay-prod,us-east-1,modmed-mmpay-prod-global-eks,1.34,i-0292706e69fde7f47,ami-0099aec4d692cdf66,2025-10-08,127 days,Amazon Linux 2023,m5.2xlarge,running,113 days 7 hours,ami-0297916cef61076f8,2026-01-29,True,N/A,1
170478468157,mmpay-prod,us-east-1,modmed-mmpay-prod-global-eks,1.34,i-0b94b295ec1736418,ami-0099aec4d692cdf66,2025-10-08,127 days,Amazon Linux 2023,m5.2xlarge,running,113 days 7 hours,ami-0297916cef61076f8,2026-01-29,True,N/A,1
170478468157,mmpay-prod,us-east-1,modmed-mmpay-prod-global-eks,1.34,i-0f78aa1119ee240dc,ami-0099aec4d692cdf66,2025-10-08,127 days,Amazon Linux 2023,m5.2xlarge,running,113 days 7 hours,ami-0297916cef61076f8,2026-01-29,True,N/A,1
170478468157,mmpay-prod,us-east-1,modmed-mmpay-prod-global-eks,1.34,i-0d2056ddbe4fc3be4,ami-0099aec4d692cdf66,2025-10-08,127 days,Amazon Linux 2023,m5.2xlarge,running,113 days 7 hours,ami-0297916cef61076f8,2026-01-29,True,N/A,1
170478468157,mmpay-prod,us-east-1,modmed-mmpay-prod-global-eks,1.34,i-0808a70911b0d2dc8,ami-0099aec4d692cdf66,2025-10-08,127 days,Amazon Linux 2023,m5.2xlarge,running,113 days 7 hours,ami-0297916cef61076f8,2026-01-29,True,N/A,1
170478468157,mmpay-prod,us-east-1,modmed-mmpay-prod-global-eks,1.34,i-02186e4928ac78e52,ami-0099aec4d692cdf66,2025-10-08,127 days,Amazon Linux 2023,m5.2xlarge,running,113 days 7 hours,ami-0297916cef61076f8,2026-01-29,True,N/A,1
170478468157,mmpay-prod,us-east-1,modmed-mmpay-prod-global-eks,1.34,i-0f893346453792661,ami-0099aec4d692cdf66,2025-10-08,127 days,Amazon Linux 2023,m5.2xlarge,running,113 days 7 hours,ami-0297916cef61076f8,2026-01-29,True,N/A,1
562238536321,mm-prod-k8s,us-east-2,mmgi-prod-global,1.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1
562238536321,mm-prod-k8s,us-east-2,mmgi-prod-global-b,1.30,i-079b16afa1e31c6b0,ami-09f76cc316309580b,2025-11-14,89 days,Amazon Linux 2023,m8i.8xlarge,running,84 days 7 hours,ami-0753591e9f12855a8,2026-02-10,True,N/A,0
562238536321,mm-prod-k8s,us-east-2,mmgi-prod-global-b,1.30,i-03550a8a5b9d4a734,ami-09f76cc316309580b,2025-11-14,89 days,Amazon Linux 2023,m8i.8xlarge,running,63 days 14 hours,ami-0753591e9f12855a8,2026-02-10,True,N/A,0
562238536321,mm-prod-k8s,us-east-2,mmgi-prod-global-b,1.30,i-01b5ceb2f59c1002e,ami-09f76cc316309580b,2025-11-14,89 days,Amazon Linux 2023,m8i.8xlarge,running,63 days 14 hours,ami-0753591e9f12855a8,2026-02-10,True,N/A,0
562238536321,mm-prod-k8s,us-east-2,mmgi-prod-global-b,1.30,i-074d6b9c7ec8dcaec,ami-09f76cc316309580b,2025-11-14,89 days,Amazon Linux 2023,m8i.8xlarge,running,84 days 7 hours,ami-0753591e9f12855a8,2026-02-10,True,N/A,0
562238536321,mm-prod-k8s,us-east-2,mmgi-prod-global-b,1.30,i-07b98470c78c9c0c1,ami-09f76cc316309580b,2025-11-14,89 days,Amazon Linux 2023,m8i.8xlarge,running,63 days 14 hours,ami-0753591e9f12855a8,2026-02-10,True,N/A,0
562238536321,mm-prod-k8s,us-east-2,mmgi-prod-global-b,1.30,i-036bdc6b6465245c3,ami-09f76cc316309580b,2025-11-14,89 days,Amazon Linux 2023,m8i.8xlarge,running,62 days 18 hours,ami-0753591e9f12855a8,2026-02-10,True,N/A,0
562238536321,mm-prod-k8s,us-east-2,mmgi-prod-global-b,1.30,i-0db2c118f51fae3c0,ami-09f76cc316309580b,2025-11-14,89 days,Amazon Linux 2023,m8i.8xlarge,running,63 days 14 hours,ami-0753591e9f12855a8,2026-02-10,True,N/A,0
562238536321,mm-prod-k8s,us-east-2,mmgi-prod-global-b,1.30,i-015518e3192b1270d,ami-09f76cc316309580b,2025-11-14,89 days,Amazon Linux 2023,m8i.8xlarge,running,62 days 18 hours,ami-0753591e9f12855a8,2026-02-10,True,N/A,0
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global,1.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-010ae9e0776eb78bf,ami-0aec24acb5eccc89d,2025-11-04,99 days,Amazon Linux 2023,r7i.8xlarge,running,98 days 22 hours,ami-06166778931250224,2026-02-10,True,N/A,1
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-0cd381afcbe9fbfe7,ami-0aec24acb5eccc89d,2025-11-04,99 days,Amazon Linux 2023,r7i.8xlarge,running,98 days 22 hours,ami-06166778931250224,2026-02-10,True,N/A,1
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-0508ed4118213162f,ami-0aec24acb5eccc89d,2025-11-04,99 days,Amazon Linux 2023,r7i.8xlarge,running,98 days 22 hours,ami-06166778931250224,2026-02-10,True,N/A,1
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-0d967ff12cdf6a0e3,ami-0aec24acb5eccc89d,2025-11-04,99 days,Amazon Linux 2023,m7i.16xlarge,running,98 days 9 hours,ami-06166778931250224,2026-02-10,True,N/A,1
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-0a42051033516e3b6,ami-0aec24acb5eccc89d,2025-11-04,99 days,Amazon Linux 2023,m7i.16xlarge,running,98 days 9 hours,ami-06166778931250224,2026-02-10,True,N/A,1
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-06759edeb1337ec87,ami-0aec24acb5eccc89d,2025-11-04,99 days,Amazon Linux 2023,m7i.16xlarge,running,98 days 9 hours,ami-06166778931250224,2026-02-10,True,N/A,1
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-01a4f8bcbe7f20657,ami-0aec24acb5eccc89d,2025-11-04,99 days,Amazon Linux 2023,m7i.16xlarge,running,98 days 9 hours,ami-06166778931250224,2026-02-10,True,N/A,1
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-074b14ed89a984893,ami-0aec24acb5eccc89d,2025-11-04,99 days,Amazon Linux 2023,m7i.16xlarge,running,98 days 9 hours,ami-06166778931250224,2026-02-10,True,N/A,1
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-0ef09558ffc61e097,ami-0aec24acb5eccc89d,2025-11-04,99 days,Amazon Linux 2023,m7i.16xlarge,running,98 days 9 hours,ami-06166778931250224,2026-02-10,True,N/A,1
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-03473660a59f59a42,ami-0aec24acb5eccc89d,2025-11-04,99 days,Amazon Linux 2023,m7i.16xlarge,running,98 days 9 hours,ami-06166778931250224,2026-02-10,True,N/A,1
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-09afa11cf479b12a9,ami-0aec24acb5eccc89d,2025-11-04,99 days,Amazon Linux 2023,m7i.16xlarge,running,98 days 7 hours,ami-06166778931250224,2026-02-10,True,N/A,1
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-0fa5e957eda599439,ami-0aec24acb5eccc89d,2025-11-04,99 days,Amazon Linux 2023,r7i.8xlarge,running,98 days 22 hours,ami-06166778931250224,2026-02-10,True,N/A,1
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-0e57eb9a5699d2298,ami-0aec24acb5eccc89d,2025-11-04,99 days,Amazon Linux 2023,m7i.16xlarge,running,98 days 7 hours,ami-06166778931250224,2026-02-10,True,N/A,1
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-0a9908feadb7df39e,ami-0aec24acb5eccc89d,2025-11-04,99 days,Amazon Linux 2023,m7i.16xlarge,running,98 days 7 hours,ami-06166778931250224,2026-02-10,True,N/A,1
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-09cac2fec9b8f6fa5,ami-0aec24acb5eccc89d,2025-11-04,99 days,Amazon Linux 2023,r7a.8xlarge,running,0 days 8 hours,ami-06166778931250224,2026-02-10,True,N/A,1
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-047d118310cd82c24,ami-0aec24acb5eccc89d,2025-11-04,99 days,Amazon Linux 2023,r5.8xlarge,running,0 days 5 hours,ami-06166778931250224,2026-02-10,True,N/A,1
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-02f9bb106ef0ea183,ami-0aec24acb5eccc89d,2025-11-04,99 days,Amazon Linux 2023,r7a.4xlarge,running,0 days 6 hours,ami-06166778931250224,2026-02-10,True,N/A,1
